time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-14 00:00:00+00:00,2.0,2.0,2,1
2025-04-17 00:00:00+00:00,,,1,1
2025-04-18 00:00:00+00:00,2.0,2.0,1,1
2025-04-20 00:00:00+00:00,,,4,4
2025-04-21 00:00:00+00:00,34.0,9.0,5,2
2025-04-22 00:00:00+00:00,,,7,4
2025-04-23 00:00:00+00:00,3.0,3.0,1,1
2025-04-26 00:00:00+00:00,2.0,2.0,4,3
2025-04-27 00:00:00+00:00,1.0,1.0,14,5
