referrer,views_total,views_unique
Google,8,6
github.com,4,4
statics.teams.cdn.office.net,2,2
epidemix.io,1,1
mydesi-cam.zproxy.org,1,1
DuckDuckGo,1,1
search.brave.com,1,1
