referrer,views_total,views_unique
Bing,4,3
Google,3,3
chatgpt.com,3,1
DuckDuckGo,2,2
statics.gov.teams.microsoft.us,1,1
github.com,1,1
statics.dod.teams.microsoft.us,1,1
grep.app,1,1
