url_path,views_total,views_unique
/CERTCC/kaiju,22,11
/certcc/kaiju,4,4
/certcc/kaiju/releases,4,3
/CERTCC/kaiju/blob/main/docs/GhiHorn.md,3,2
/CERTCC/kaiju/blob/main/docs/OOAnalyzerImporter.md,2,2
/CERTCC/kaiju/releases/tag/260515,2,2
/CERTCC/kaiju/activity,1,1
/CERTCC/kaiju/issues/1,1,1
/CERTCC/kaiju/issues/4,1,1
/CERTCC/kaiju/issues/65,1,1
