referrer,views_total,views_unique
github.com,33,11
Google,23,10
DuckDuckGo,7,2
ktln2.org,3,2
Bing,2,1
kb.cert.org,2,1
mynixos.com,1,1
libhunt.com,1,1
search.nixos.org,1,1
