referrer,views_total,views_unique
Google,50,10
github.com,13,10
epidemix.io,10,1
DuckDuckGo,8,4
chatgpt.com,4,1
search.nixos.org,2,1
yandex.ru,1,1
insights.sei.cmu.edu,1,1
mynixos.com,1,1
Bing,1,1
