url_path,views_total,views_unique
/CERTCC/kaiju,21,13
/certcc/kaiju,14,11
/CERTCC/kaiju/actions/runs/20343174508,14,1
/CERTCC/kaiju/releases/tag/251218,6,4
/CERTCC/kaiju/actions/runs/20342109786,6,2
/CERTCC/kaiju/releases,5,5
/certcc/kaiju/releases,5,5
/CERTCC/kaiju/actions/runs/20343130393,5,2
/CERTCC/kaiju/pulls,5,2
/CERTCC/kaiju/actions,5,1
