referrer,views_total,views_unique
github.com,37,16
Google,5,4
Bing,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
irfan-eternal.github.io,1,1
kalilinuxtutorials.com,1,1
mynixos.com,1,1
