url_path,views_total,views_unique
/CERTCC/kaiju,40,19
/certcc/kaiju,11,10
/CERTCC/kaiju/blob/main/docs/GhiHorn.md,11,9
/CERTCC/kaiju/releases/tag/250220,6,5
/certcc/kaiju/releases,5,5
/CERTCC/kaiju/releases,5,5
/CERTCC/kaiju/pull/93,4,2
/CERTCC/kaiju/pulls,4,2
/CERTCC/kaiju/actions/runs/13437329369,3,1
/CERTCC/kaiju/issues/20,2,2
