url_path,views_total,views_unique
/CERTCC/kaiju,38,22
/certcc/kaiju,15,14
/certcc/kaiju/releases,8,8
/CERTCC/kaiju/tree/main,8,3
/CERTCC/kaiju/blob/main/docs/GhiHorn.md,7,5
/CERTCC/kaiju/releases,6,5
/CERTCC/kaiju/releases/tag/250709,6,5
/CERTCC/kaiju/tree/main/src/main/java/kaiju,4,3
/CERTCC/kaiju/blob/main/docs/OOAnalyzerImporter.md,4,2
/CERTCC/kaiju/tree/main/src,3,3
