url_path,views_total,views_unique
/CERTCC/kaiju,25,21
/certcc/kaiju,25,19
/CERTCC/kaiju/blob/main/docs/GhiHorn.md,10,7
/certcc/kaiju/releases,9,9
/CERTCC/kaiju/releases/tag/260211,5,3
/CERTCC/kaiju/issues/4,2,2
/CERTCC/kaiju/releases,2,2
/CERTCC/kaiju/blob/main/.devcontainer/devcontainer.json,2,1
/CERTCC/kaiju/commits,2,1
/CERTCC/kaiju/tree/main,2,1
