referrer,views_total,views_unique
github.com,31,9
Google,26,10
DuckDuckGo,6,1
ktln2.org,3,2
Bing,2,1
kb.cert.org,2,1
mynixos.com,1,1
libhunt.com,1,1
edmcman.github.io,1,1
