url_path,views_total,views_unique
/CERTCC/kaiju,37,22
/certcc/kaiju,15,14
/certcc/kaiju/releases,7,7
/CERTCC/kaiju/blob/main/docs/GhiHorn.md,7,3
/CERTCC/kaiju/tree/main,7,2
/CERTCC/kaiju/releases,6,5
/CERTCC/kaiju/releases/tag/250709,5,4
/CERTCC/kaiju/tree/main/docs,4,1
/CERTCC/kaiju/issues,3,3
/CERTCC/kaiju/issues/20,3,3
