url_path,views_total,views_unique
/CERTCC/kaiju,23,18
/certcc/kaiju,13,9
/CERTCC/kaiju/blob/main/docs/GhiHorn.md,7,4
/CERTCC/kaiju/blob/main/INSTALL.md,7,3
/CERTCC/kaiju/tree/main,6,3
/CERTCC/kaiju/pull/106,6,2
/certcc/kaiju/releases,5,4
/CERTCC/kaiju/issues,3,3
/certcc/kaiju/issues,3,3
/CERTCC/kaiju/releases,3,2
