referrer,views_total,views_unique
Google,129,65
github.com,79,35
chatgpt.com,8,4
cn.bing.com,6,5
DuckDuckGo,5,4
yandex.com,4,1
Bing,3,2
0x1.gitlab.io,3,1
search.brave.com,2,2
ethical-cheats.com,2,1
