time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-12 00:00:00+00:00,85,4,33,12
2025-08-13 00:00:00+00:00,2,2,25,14
2025-08-14 00:00:00+00:00,1,1,32,13
2025-08-15 00:00:00+00:00,9,5,40,8
2025-08-16 00:00:00+00:00,6,3,32,14
2025-08-17 00:00:00+00:00,12,8,42,12
2025-08-18 00:00:00+00:00,11,8,49,14
2025-08-19 00:00:00+00:00,6,6,78,9
2025-08-20 00:00:00+00:00,4,4,29,11
2025-08-21 00:00:00+00:00,5,4,50,22
2025-08-22 00:00:00+00:00,4,3,18,10
2025-08-23 00:00:00+00:00,4,2,17,4
2025-08-24 00:00:00+00:00,4,4,35,17
2025-08-25 00:00:00+00:00,16,8,60,24
