time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-12 00:00:00+00:00,2.0,2.0,93,19
2025-02-13 00:00:00+00:00,3.0,2.0,27,12
2025-02-14 00:00:00+00:00,3.0,3.0,31,14
2025-02-15 00:00:00+00:00,2.0,2.0,18,10
2025-02-16 00:00:00+00:00,,,44,8
2025-02-17 00:00:00+00:00,3.0,3.0,78,13
2025-02-18 00:00:00+00:00,,,31,12
2025-02-19 00:00:00+00:00,6.0,5.0,27,12
2025-02-20 00:00:00+00:00,2.0,1.0,34,11
2025-02-21 00:00:00+00:00,,,62,18
2025-02-22 00:00:00+00:00,2.0,2.0,57,13
2025-02-23 00:00:00+00:00,,,6,6
2025-02-24 00:00:00+00:00,5.0,4.0,39,11
2025-02-25 00:00:00+00:00,1.0,1.0,21,8
