referrer,views_total,views_unique
Google,130,67
github.com,92,38
chatgpt.com,7,3
yandex.com,4,1
DuckDuckGo,3,2
search.mises.site,3,2
0x1.gitlab.io,3,1
ethical-cheats.com,2,1
search.brave.com,1,1
news.ycombinator.com,1,1
